# wave function for qubits with ids (least to most significant): 0;1;2;3;4;5;6
0:	-1.24132175064431E-16	-3.37570991384295E-16
1:	9.66240976119082E-16	-2.98632646389407E-15
2:	-1.34243226884553E-17	-2.07520547939696E-16
3:	6.83481049534862E-16	-2.50494069931051E-15
4:	-6.89918667188011E-17	-1.99637262078328E-16
5:	-4.31583728743197E-05	-3.3975101378092E-15
6:	-9.68926468357547E-17	-1.72507952353472E-16
7:	-0.00103580094900218	-7.74201666317587E-16
8:	-1.27711530802237E-16	-3.11992936523384E-16
9:	-0.00984010901553781	-1.62521905655577E-15
10:	-1.08307657985611E-16	-2.36036887414604E-16
11:	-0.0457478752476788	3.03576608295941E-16
12:	-1.08545350970872E-16	-5.0090636871057E-17
13:	-0.0994800494772581	4.30211422042248E-16
14:	-8.55709218081719E-17	4.01848489840444E-16
15:	-0.0538616493482073	2.10053328897342E-15
16:	-2.40897321077476E-19	5.08524097226305E-16
17:	0.0918410174783527	-8.92081547521073E-16
18:	-8.43715011957086E-17	-3.30567021801638E-17
19:	0.00241686888100815	1.14144804719274E-15
20:	-1.58937690570343E-16	-1.08115988256458E-16
21:	-0.0889494064957194	-2.98719382563206E-15
22:	1.66534303089729E-16	3.49921019901526E-16
23:	0.112211769475434	3.57179563703625E-15
24:	-3.410019196917E-17	-1.26533295321417E-16
25:	-0.0892515151058434	-1.62543589699027E-15
26:	-8.57164614687847E-17	1.71673421442918E-16
27:	0.0512721469756934	1.870031907103E-15
28:	1.22195535978437E-16	-7.07787384765203E-18
29:	-0.0185149419634443	2.57086019139763E-15
30:	-1.3283447632737E-17	9.52198083922436E-17
31:	-9.05105526118055E-16	-1.70696790036118E-15
32:	2.75477088662911E-17	1.77208200111823E-16
33:	-2.1762106006129E-15	1.39645239816133E-15
34:	-6.58336207063362E-17	1.8017091755204E-16
35:	0.0227876208780901	4.18762247100801E-15
36:	-7.26557899635062E-17	8.37444796902311E-17
37:	-0.0726355415489056	1.93248195223816E-15
38:	1.01790096026005E-16	3.35914409889551E-16
39:	0.146047933809565	3.00020425170189E-15
40:	-1.07794370282375E-17	-1.76702934427378E-16
41:	-0.21320236200332	2.5725949148736E-15
42:	-4.42818296726811E-16	8.66012073259892E-16
43:	0.197665347768256	-3.5527136788005E-15
44:	2.18792708707921E-16	-4.42682514289938E-16
45:	-0.00634428081264914	3.76434994286967E-15
46:	8.8929208828839E-17	-4.37194494875186E-16
47:	-0.288643197789111	-6.90419943438769E-16
48:	-4.37140465839112E-16	2.00837782167674E-15
49:	0.206469655834794	6.39896122200945E-15
50:	-3.32384109289269E-16	1.66181496023286E-15
51:	0.477504237490839	2.79290479632266E-15
52:	-1.0793801349876E-16	-6.18790298305071E-16
53:	0.285924220297974	-7.11236625150491E-16
54:	7.63172152669073E-17	-1.26135636885804E-15
55:	0.0852809448013281	-3.92307714092155E-15
56:	2.81148359789677E-16	-7.33285009222666E-16
57:	0.0139833128115529	-2.89243455575683E-15
58:	2.44823546546587E-16	-2.86659031841029E-16
59:	0.00120843444050745	-5.49907341884648E-15
60:	6.8627846989294E-17	-1.83950190112075E-16
61:	4.3158372877968E-05	-2.52749210449821E-15
62:	3.63099257570573E-17	-2.3406017219978E-16
63:	-1.12158004238194E-15	-5.06972935854222E-16
64:	1.01046775412295E-16	8.09479050346999E-17
65:	2.16840434497101E-16	-2.18922102668273E-15
66:	-6.54585403629954E-17	-1.28372586722703E-16
67:	4.31583728750305E-05	-2.34187669256869E-16
68:	-4.6374316630183E-17	9.0375219766821E-17
69:	0.00112211769475327	-2.8275992658422E-16
70:	1.29807921440212E-16	3.10153263346227E-16
71:	0.0118253941677966	-1.49186218934005E-16
72:	1.21530477992639E-16	5.53058239682438E-16
73:	0.0636154416179953	2.916937524855E-15
74:	-9.05697485876777E-17	2.42206871702983E-16
75:	0.176560903432304	-2.08698076181735E-15
76:	-1.00472172032329E-17	-5.54670278114717E-16
77:	0.201463284581277	1.97411531566161E-15
78:	-5.97565521459249E-17	-1.38040472532509E-15
79:	-0.0488552780946868	-2.56348761662473E-15
80:	-6.40009477206182E-17	-4.89363831959429E-16
81:	-0.147946902216071	-2.68795402602606E-15
82:	3.27712293819051E-17	6.0480772453417E-16
83:	0.144019490284428	-3.24393290007663E-15
84:	4.48222333089909E-17	1.79460893695431E-17
85:	-0.0353035490118842	2.69922972861991E-15
86:	-2.49026672465083E-16	-4.46333721831928E-16
87:	-0.0656870435160028	-4.65166100083181E-15
88:	9.31092110313627E-17	1.14689416426873E-16
89:	0.122483462219719	2.32279473433294E-15
90:	1.17666529982248E-16	-3.06183162311315E-16
91:	-0.14384685679293	-2.97331603782425E-15
92:	5.30326956599394E-17	2.14220691598517E-16
93:	0.14811953570757	-2.49106291150269E-15
94:	1.28962987800279E-16	-3.58547411758621E-16
95:	-0.148119535707568	-2.60208521396521E-18
96:	-7.93102559806692E-17	1.18081829442328E-16
97:	0.148119535707568	2.56912546792165E-15
98:	2.98775202706858E-17	-2.54164442451054E-16
99:	-0.143846856792931	2.23389015618913E-15
100:	-1.20806887569376E-16	3.24469182584052E-16
101:	0.122483462219723	-7.80625564189563E-16
102:	2.18650503732148E-16	-2.7071425534148E-16
103:	-0.0656870435160019	4.43395320459672E-15
104:	-6.4290751477113E-17	1.07896959781203E-16
105:	-0.035303549011887	-4.93095148046407E-15
106:	-4.85963619118233E-17	3.80963963406415E-16
107:	0.144019490284426	6.34908792207511E-15
108:	1.66366431870834E-16	-5.56114630557499E-16
109:	-0.147946902216066	5.36029554076833E-16
