# wave function for qubits with ids (least to most significant): 0;1;2;3;4;5;6
0:	-2.63677968348475E-16	-4.19803081186387E-16
1:	-4.19465275523678E-17	-3.88755475787037E-17
2:	-3.47595216498853E-16	-1.59594559789866E-16
3:	2.18061338377374E-17	7.28100518221814E-18
4:	-3.10515502199848E-16	-1.07552855510562E-16
5:	-4.85711045414656E-18	2.53214971809738E-17
6:	1.44849410244063E-16	2.77555756156289E-16
7:	2.2343006720694E-17	-7.18957164616221E-18
8:	1.78676518025611E-16	4.42178197526592E-17
9:	1.06579264410452E-17	4.17777541117559E-17
10:	-3.15719672627779E-16	1.3696060122817E-16
11:	3.20979420247316E-17	-1.05598081637284E-17
12:	-2.12503625807159E-16	-8.57005580263534E-17
13:	3.26277722807948E-17	3.36474318370812E-18
14:	1.72604985859692E-16	4.7791631763161E-16
15:	3.93982068944946E-18	5.1828928918703E-17
16:	-8.67361737988404E-18	-3.38057655793731E-16
17:	1.17112296884938E-17	2.55205697426772E-17
18:	-4.44089209850063E-16	5.43157753209768E-16
19:	2.15827754849525E-18	2.66333807806592E-17
20:	-1.31838984174237E-16	8.07322126810559E-17
21:	2.84047489004172E-17	2.4918391781402E-17
22:	0	3.56485674313234E-16
23:	-1.00785890490925E-17	1.19598793577159E-17
24:	1.6826817716975E-16	8.4461329847886E-18
25:	-1.64190142956655E-17	8.44428020565779E-17
26:	-3.19189119579733E-16	4.87781040753101E-16
27:	-3.20708359659975E-17	9.71526314347959E-17
28:	-2.18575157973078E-16	-4.13187108110716E-16
29:	2.78849621761556E-17	7.27115608774265E-17
30:	0.250000000000009	1.13017234459889E-15
31:	-2.24516817732072E-17	2.25554092833295E-17
32:	-0.250000000000009	1.25585125907286E-16
33:	-1.07242839456805E-16	2.78930267635913E-16
34:	0.750000000000021	-3.35006885081889E-16
35:	5.08504110322951E-17	-1.37247755111873E-16
36:	0.250000000000008	5.79300298758386E-16
37:	3.32089998200098E-18	-2.51176631028834E-16
38:	1.35308431126191E-16	-1.43721839984678E-15
39:	2.95377294434554E-17	-7.45834190791144E-17
40:	-1.61329283265843E-16	1.01808564607654E-17
41:	2.59820272343491E-17	-1.88720550342951E-17
42:	2.56739074444567E-16	-6.01625302160334E-16
43:	-1.53267217424701E-17	-1.99312142295141E-17
44:	2.60208521396521E-16	-9.92021589589139E-17
45:	-3.37545857450095E-17	-5.36613590870495E-18
46:	1.73472347597681E-17	-7.42461647718073E-16
47:	4.33049647415493E-18	-1.11274424103502E-17
48:	-8.50014503228635E-17	2.17053856518847E-16
49:	4.72197312918838E-17	-3.23746315196788E-17
50:	2.77555756156289E-17	-2.33998364027842E-16
51:	1.40574523158919E-17	-2.0501480423002E-17
52:	1.70002900645727E-16	-6.00396111778448E-18
53:	-1.9484270684874E-17	-2.61872561409838E-17
54:	3.29597460435593E-17	-1.66533453693773E-16
55:	1.90614536853227E-17	-8.57099048566274E-18
56:	2.22044604925031E-16	-9.45600583254854E-17
57:	2.05499390813345E-17	-1.95705978852622E-18
58:	-3.98986399474666E-16	1.23082813420356E-16
59:	-5.34036675678045E-18	-4.14228626941738E-17
60:	-1.60461921527855E-16	8.43023426193737E-17
61:	3.99560762356379E-17	-1.4054169846219E-17
62:	2.46330733588707E-16	4.46257614195034E-16
63:	3.25266475149118E-17	-1.23720990527707E-17
64:	2.22695126228523E-16	1.35308431126191E-16
65:	-5.85426126334173E-17	2.0822370575811E-18
66:	-4.27311181230849E-16	-2.91433543964104E-16
67:	-1.04089509028283E-17	6.37931037586183E-18
68:	1.795438797636E-16	1.76941794549634E-16
69:	1.6310523711258E-17	-3.50552984394985E-17
70:	6.41847686111419E-17	0
71:	-1.07485369307122E-17	-8.51726007994035E-18
72:	-2.87096735274162E-16	-2.17026317416349E-16
73:	-3.60567422792588E-17	-3.02622413682525E-17
74:	-9.0205620750794E-17	3.16154560993904E-17
75:	3.0027771982756E-17	-4.89945282850037E-18
76:	-4.33680868994202E-18	-2.13804668414141E-16
77:	1.25902038155779E-17	-2.57026783175162E-17
78:	1.07552855510562E-16	-4.86589935011494E-16
79:	-1.31208671111369E-17	-5.35132631018184E-17
80:	-2.37657116208823E-16	3.91771291830901E-17
81:	-2.10624363143503E-17	9.35859345767246E-18
82:	-2.1163626406917E-16	1.82303000286308E-16
83:	1.05537575426217E-17	1.32503302722383E-17
84:	2.61943244872498E-16	2.25514051876985E-17
85:	-4.84846867429468E-18	-9.10103560360664E-18
86:	2.96637714392034E-16	5.63785129692462E-17
87:	-2.23668988611629E-17	-5.04193963969761E-17
88:	-2.39391839684799E-16	-2.23683891967868E-16
89:	-3.25485548794744E-18	-7.32005586638587E-17
90:	-2.34187669256869E-16	-1.31861506240517E-16
91:	-3.23821717965356E-18	-5.08242745510103E-17
92:	-0.250000000000009	2.18575157973078E-16
93:	1.00878320722189E-18	8.64967894909979E-17
94:	-0.250000000000009	1.59594559789866E-16
95:	-1.627758408949E-17	3.36323688388881E-16
96:	0.250000000000007	4.41772348970233E-16
97:	-1.67650324386078E-17	1.12450901594504E-16
98:	0.250000000000008	3.16834140634151E-16
99:	1.84265246193879E-17	-1.35698951950671E-16
100:	-1.73472347597681E-17	-3.33934269125535E-16
101:	3.05684512544525E-17	-8.46963802444604E-17
102:	-1.99493199737333E-16	-1.21430643318376E-17
103:	1.01920292213814E-17	1.36636410623305E-17
104:	-1.04083408558608E-16	3.22754002964827E-16
105:	1.21434058744899E-17	2.86664814513074E-17
106:	2.96637714392034E-16	-3.15742194694058E-16
107:	-1.37819601121357E-17	-1.43561712167339E-17
108:	6.93889390390723E-18	4.0766001685455E-16
109:	-1.56888055393448E-17	1.78934659981705E-17
110:	-5.20417042793042E-18	6.23633089613662E-16
111:	-3.12475994488729E-18	1.90110030773049E-17
112:	-2.89698820488127E-16	-1.44703559270451E-16
113:	-1.41529023019381E-17	6.3549994517033E-17
114:	1.49186218934005E-16	-3.97416046387234E-17
115:	-2.00361525547898E-18	-1.94852192994868E-18
116:	8.84708972748172E-17	-2.05564731903252E-16
117:	3.51652985842819E-17	-1.86973673149731E-17
118:	1.78676518025611E-16	-1.96891114523368E-16
119:	2.91080406325442E-19	2.36461886665563E-17
120:	-1.86482773667507E-16	1.95837869866131E-16
121:	-2.98405472415532E-17	-2.91622567686918E-18
122:	-1.70002900645727E-16	1.66923887225581E-16
123:	8.57037142763512E-18	2.2096747211967E-17
124:	-2.2291196666302E-16	-5.759281940243E-16
125:	1.20198517172188E-17	-3.25242231669432E-17
126:	-4.31078783780237E-16	-6.4922026088432E-16
127:	-2.33608822804565E-17	-5.5447399738016E-17
