# wave function for qubits with ids (least to most significant): 0;1;2;3;4;5;6
0:	1.81625547934772E-15	-2.29503915871732E-15
1:	4.33568160607063E-17	3.82227513051505E-18
2:	-1.89778748271863E-15	3.36536354339501E-15
3:	-4.49398678683101E-17	-1.15588883108435E-16
4:	4.98299318474338E-16	-4.05925293378573E-16
5:	1.88864869078661E-17	-5.7077928319674E-17
6:	-4.31583728774153E-05	4.3158372875704E-05
7:	1.56957235109662E-17	-9.67898669987248E-17
8:	0.000992642576129302	-0.00107895932187883
9:	-2.83953747931604E-16	-1.09837413656421E-16
10:	-0.00893378318515946	0.0108327515916657
11:	-1.40837134527865E-16	-1.71075085738802E-16
12:	0.0385404269775255	-0.054681658432837
13:	-3.75827491546954E-17	-2.58610857538094E-16
14:	-0.0738008176165331	0.138020476454777
15:	4.1713405590608E-16	1.12835915081757E-16
16:	0.0214928696918314	-0.127662466964741
17:	4.95307598895838E-18	7.34202522057746E-17
18:	0.0727650166675319	-0.0703481477865181
19:	-8.96943984410627E-16	-4.62115453042714E-16
20:	0.0275350418943532	0.0751818855485357
21:	-3.97418793964863E-16	-6.77425323086784E-16
22:	-0.0384541102317741	0.116484448390071
23:	4.62194603876337E-16	-4.9521944750658E-16
24:	-0.0774692793109223	0.0737576592436566
25:	6.93948643527298E-16	-2.35292686508052E-16
26:	-0.0868778045977045	0.0117822357949176
27:	3.88000070659617E-16	1.12544435062931E-16
28:	-0.0811808993781869	-0.035605657622014
29:	1.69291232198921E-16	-7.11636058506994E-17
30:	-0.0740597678537821	-0.0626659574147388
31:	-5.60409753990161E-17	-1.56830609600533E-16
32:	-0.0740597678537845	-0.0740597678537811
33:	7.19993370262037E-18	1.41538361262361E-16
34:	-0.0854535782928284	-0.0740597678537868
35:	-1.86428029245405E-16	3.3135860843568E-17
36:	-0.108241199170919	-0.0626659574147381
37:	-3.55943892162417E-16	-2.50180657598629E-17
38:	-0.134265698014644	-0.0356056576220128
39:	-3.83380470016437E-16	3.10547228516876E-16
40:	-0.139444702759662	0.0117822357949257
41:	-3.99672174709816E-16	6.92297306986663E-16
42:	-0.0811808993781867	0.0737576592436626
43:	-3.99109910187296E-16	1.0238991547641E-15
44:	0.0688376047358871	0.116484448390073
45:	1.27229895135E-16	7.85248016612795E-16
46:	0.218295050002586	0.0751818855485384
47:	8.39638291064714E-16	-6.25869947664735E-16
48:	0.0788071888700539	-0.0703481477865152
49:	1.41152871285093E-16	-8.04988328751576E-16
50:	-0.339483761036051	-0.127662466964743
51:	-9.0426584081547E-16	1.37962349133561E-15
52:	0.231242561865137	0.138020476454783
53:	6.04593817215219E-16	-1.99770252953735E-17
54:	-0.0744481932096619	-0.0546816584328308
55:	-2.13928072198694E-16	-8.80122703091098E-17
56:	0.012904353489674	0.0108327515916638
57:	-9.85992235781031E-17	1.39168729024657E-16
58:	-0.00116527606763289	-0.00107895932187724
59:	-2.12383771435065E-17	9.41398107005829E-17
60:	4.3158372878477E-05	4.31583728732971E-05
61:	-3.20037307994719E-17	6.05868991343595E-17
62:	-2.22044604925031E-16	-2.4758840810879E-15
63:	-1.17764173600222E-16	4.34288199704639E-17
64:	-2.72351585728359E-16	2.34187669256869E-16
65:	-9.69976662944919E-17	-1.75171767204001E-16
66:	3.36536354339501E-16	6.33716169817777E-16
67:	-3.59698711069042E-17	-9.29486187016507E-17
68:	4.3158372873206E-05	4.31583728753796E-05
69:	4.68849634968984E-17	-1.20416079182744E-17
70:	-0.00116527606762786	-0.00107895932187925
71:	-1.22519732670503E-17	1.58381521445167E-16
72:	0.0129043534896748	0.0108327515916685
73:	-3.0715601303579E-16	-3.37701683069555E-16
74:	-0.0744481932096601	-0.054681658432841
75:	2.29274677830606E-17	-9.27485019746608E-17
76:	0.231242561865139	0.13802047645478
77:	4.65908221892217E-16	-5.92248520382805E-16
78:	-0.339483761036054	-0.127662466964742
79:	-5.96732764440959E-17	7.08422893192781E-16
80:	0.0788071888700546	-0.0703481477865222
81:	-4.99504291336095E-16	1.04666307369947E-15
82:	0.218295050002588	0.0751818855485426
83:	-3.76769555839855E-16	-8.9171949393024E-16
84:	0.0688376047358901	0.116484448390068
85:	2.48969360870044E-16	-1.51827623478877E-15
86:	-0.0811808993781879	0.0737576592436567
87:	4.93975770630547E-16	-7.98180142039217E-16
88:	-0.139444702759658	0.0117822357949161
89:	5.02715977129257E-16	5.80232120258354E-17
90:	-0.13426569801464	-0.0356056576220137
91:	7.00730729840219E-17	3.3908958502143E-16
92:	-0.108241199170912	-0.0626659574147452
93:	-3.77915674136574E-17	7.0396201943942E-17
94:	-0.0854535782928305	-0.074059767853781
95:	4.49647370345244E-17	-1.39197983046645E-16
96:	-0.0740597678537843	-0.0740597678537826
97:	-9.2400806255049E-17	2.54808346363352E-16
98:	-0.0740597678537877	-0.0626659574147403
99:	-3.350854015828E-16	7.16475519993214E-17
100:	-0.0811808993781889	-0.0356056576220119
101:	-3.94663760029655E-16	1.81539575692059E-16
102:	-0.0868778045977109	0.0117822357949215
103:	-3.89947221757141E-16	2.16634763061638E-16
104:	-0.0774692793109226	0.0737576592436623
105:	-1.80630088449003E-16	5.27232227845081E-16
106:	-0.0384541102317746	0.116484448390075
107:	1.53305209931589E-16	6.9233654511672E-16
108:	0.027535041894355	0.0751818855485418
109:	5.15959708873384E-16	4.5534491650078E-16
110:	0.0727650166675273	-0.0703481477865225
111:	4.08906086785761E-17	-2.22016765785417E-16
112:	0.0214928696918373	-0.127662466964738
113:	-7.17206464276613E-16	-3.06794609336637E-16
