# wave function for qubits with ids (least to most significant): 0;1;2;3;4;5;6
0:	-3.03142927426947E-16	-5.13478148889135E-16
1:	-3.35337581778487E-17	-6.75728689372271E-17
2:	-8.35293070605356E-17	-1.35308431126191E-16
3:	-4.5316367317862E-17	-2.39522158322062E-17
4:	-7.71084585071691E-16	-5.48172618408671E-16
5:	-1.87095032122236E-17	4.50834818669285E-17
6:	2.81892564846231E-17	3.40005801291454E-16
7:	1.72737226252397E-17	-2.21236899021129E-17
8:	4.01588484688631E-16	2.62046146549997E-16
9:	3.43246769972382E-17	2.37030800903554E-17
10:	-2.30718222304915E-16	-2.31143693396854E-18
11:	-1.22737870598522E-17	8.63073847204986E-18
12:	-3.57353036051222E-16	2.49366499671666E-16
13:	4.6796415131428E-17	2.33105092248854E-17
14:	-1.17961196366423E-16	4.02455846426619E-16
15:	6.40137502647807E-17	7.39968763410446E-17
16:	3.17454396103756E-16	-2.45762552165999E-16
17:	2.0589745563759E-18	1.96076118671882E-17
18:	-2.84494650060196E-16	1.73312955840879E-16
19:	-1.6248253030687E-17	2.29996806059445E-17
20:	-5.48172618408671E-16	7.6067624421583E-16
21:	3.7579069023444E-17	4.80258356625863E-17
22:	-6.93889390390723E-17	3.38704758684472E-16
23:	2.51096510036976E-17	4.44925534348953E-17
24:	4.40619762898109E-16	4.66344844165368E-16
25:	-1.55103849711111E-17	9.32288519695492E-17
26:	-7.97972798949331E-17	2.00456409496153E-16
27:	-3.46646758904574E-17	1.14792451526395E-16
28:	0.125000000000006	-8.28330459778925E-17
29:	9.1493748528169E-18	4.74210969206898E-18
30:	0.125000000000007	5.5120838449163E-16
31:	-1.70522828273843E-18	-1.117079967066E-16
32:	-0.250000000000011	7.02615249079257E-16
33:	-1.00988858729664E-16	3.76491574206775E-16
34:	0.25000000000001	4.63387133871777E-17
35:	-6.94545706504086E-17	3.11741791368076E-16
36:	0.625000000000029	7.05165092984572E-16
37:	3.83532850262269E-17	-3.20114600988861E-16
38:	0.125000000000006	-7.71518265940685E-16
39:	1.683841545256E-17	-2.92994156864862E-16
40:	-1.76941794549634E-16	-1.21286748058018E-15
41:	5.61618307821537E-17	-5.96285369465845E-17
42:	-6.76542155630955E-17	-2.76592546397469E-16
43:	4.6705881763285E-17	-1.90364309761646E-17
44:	6.73072708679001E-16	-1.13754491937179E-15
45:	-1.93293819524423E-17	-2.4255901729474E-17
46:	2.79290479632266E-16	-6.77843198237937E-16
47:	-2.9648224755702E-17	-2.98824298556215E-17
48:	1.40512601554121E-16	1.0812103693327E-16
49:	1.83861132203444E-17	-6.68542951363314E-17
50:	-1.42247325030098E-16	-1.21590035075178E-16
51:	1.60556636186012E-17	-4.38343715458429E-18
52:	1.52655665885959E-16	-3.49546780409327E-16
53:	-1.92575254923095E-17	-1.17461718156928E-17
54:	8.32667268468867E-17	-2.78856798763272E-16
55:	5.40273662141488E-18	-5.58302941489254E-17
56:	3.82506526452886E-16	-3.93679327369236E-16
57:	2.54516556104544E-17	-2.39837434365766E-17
58:	-1.28369537222284E-16	5.49344377732661E-17
59:	-4.49477688848688E-19	-3.39314807446368E-17
60:	-1.17961196366423E-16	5.96961716170519E-16
61:	8.87064407050633E-18	8.00214247920576E-18
62:	1.87350135405495E-16	4.10045261634018E-16
63:	6.74565956791084E-17	-1.31140981526482E-17
64:	-1.34441069388203E-17	-1.87350135405495E-16
65:	-5.01721830845365E-17	-2.46593315499322E-17
66:	-4.2110412379337E-16	-4.78783679369599E-16
67:	2.34971790304371E-17	-2.4420381497681E-17
68:	-1.43982048506075E-16	-7.45931094670027E-17
69:	1.57572178072499E-17	1.13060169648961E-17
70:	-1.34441069388203E-16	3.29597460435593E-17
71:	-1.11732009879545E-17	-5.59693915557494E-17
72:	5.03069808033274E-17	-1.53181356372952E-16
73:	-1.59629405980547E-18	3.75480227929063E-17
74:	-1.28369537222284E-16	1.30321101132758E-16
75:	2.87759254029547E-17	-3.61705286825665E-17
76:	-3.15719672627779E-16	-9.82720849140861E-16
77:	1.74367870676433E-17	-4.9101243521129E-17
78:	9.0205620750794E-17	4.02889527295613E-16
79:	-1.68411118600603E-17	5.56249691851291E-18
80:	1.73472347597681E-17	-5.64870427046594E-16
81:	9.32270619502855E-19	1.53281227354863E-17
82:	-2.37657116208823E-16	7.44630052063044E-16
83:	-2.31698519629418E-17	-1.09296747965437E-17
84:	2.48065457064683E-16	-3.98986399474666E-17
85:	-2.1388615789831E-17	-3.41559562084236E-17
86:	-1.11022302462516E-16	2.56739074444567E-16
87:	-1.33898035199757E-17	-1.44003778037569E-16
88:	2.94902990916057E-17	-7.43905125314298E-16
89:	-1.03494560756166E-17	-1.09584250035491E-16
90:	-0.125000000000007	7.32053306862213E-16
91:	-6.81569394127688E-17	2.33903710043731E-17
92:	-0.37500000000002	-9.33281230075522E-16
93:	5.38860756243872E-17	3.33852126922417E-16
94:	0.250000000000012	1.25073562617928E-15
95:	2.55629711442765E-17	1.48454841884372E-16
96:	-0.250000000000011	9.24600433695419E-16
97:	-9.76874144913795E-17	2.63222131012789E-16
98:	0.375000000000017	-6.48352899146332E-16
99:	8.41471393845413E-17	-5.04005673816889E-17
100:	0.125000000000006	1.17787724018825E-15
101:	1.90614988546741E-17	-1.4821780746269E-16
102:	7.11236625150491E-17	-1.11976400374303E-15
103:	2.73409679735695E-17	-2.2395623687375E-17
104:	-1.82145964977565E-16	3.97542921878442E-16
105:	2.66976866456832E-17	1.65909004211041E-17
106:	4.97865637605344E-16	-6.3274038786254E-16
